Team-Year,Seed,Off Eff,Avg Scoring Margin,Eff FG%,Off Reb%,FT%,Def Reb%,Block%,Steal Per Poss,Assist TO ratio,Fouls per poss,Def Eff,Opp Eff FG %,Win %,KenPom Rank,Avg Height,Avg Experience,TO %,Adj Efficiency Margin
Connecticut-2016,9,1.05797,10.1613,0.519187,0.276087,0.777992,0.748062,0.0885417,0.0863167,1.22543,0.259893,0.909391,0.444734,0.6774,N/A,N/A,N/A,0.1632,N/A
Maryland-2016,5,1.08999,9.46667,0.555998,0.285714,0.762069,0.734239,0.0945946,0.0958321,1.05038,0.241256,0.952961,0.463119,0.7667,N/A,N/A,N/A,0.171037,N/A
S Dakota St-2016,12,1.07972,7.03226,0.513857,0.299163,0.74234,0.764589,0.0383944,0.0657018,0.966851,0.284402,0.979554,0.477022,0.7742,N/A,N/A,N/A,0.166322,N/A
California-2016,4,1.0626,8.48387,0.526541,0.310669,0.656635,0.775208,0.0815545,0.055758,1.05249,0.292044,0.942402,0.436234,0.7097,N/A,N/A,N/A,0.17413,N/A
Hawaii-2016,13,1.05753,10.2593,0.521526,0.296252,0.688293,0.751106,0.06917,0.104891,1.20571,0.286297,0.917164,0.453228,0.8148,N/A,N/A,N/A,0.177352,N/A
Arizona-2016,6,1.11242,13.0645,0.540879,0.322826,0.724005,0.786717,0.0766756,0.085181,1.1688,0.242968,0.932857,0.463271,0.7742,N/A,N/A,N/A,0.166573,N/A
Miami (FL)-2016,3,1.11161,9.36667,0.534317,0.298066,0.75,0.735504,0.0639401,0.0873968,1.21451,0.238623,0.97364,0.476382,0.8,N/A,N/A,N/A,0.155645,N/A
Buffalo-2016,14,1.01553,-0.266667,0.490715,0.307094,0.706964,0.730924,0.0573816,0.0916732,0.890215,0.28926,1.01909,0.500836,0.5333,N/A,N/A,N/A,0.186462,N/A
Iowa-2016,7,1.11324,9.76667,0.568795,0.298211,0.75404,0.74364,0.0792187,0.0954369,1.56579,0.208377,0.964661,0.472599,0.7,N/A,N/A,N/A,0.14222,N/A
Temple-2016,10,0.997955,1.23333,0.469896,0.26564,0.690428,0.71988,0.0530474,0.0757203,1.48897,0.235898,0.979996,0.46219,0.6667,N/A,N/A,N/A,0.132025,N/A
Villanova-2016,2,1.11136,13.9032,0.540914,0.290076,0.779051,0.743541,0.060449,0.0993864,1.45533,0.251717,0.911197,0.458261,0.871,N/A,N/A,N/A,0.161155,N/A
NC-Asheville-2016,15,1.01588,5.45161,0.498878,0.292339,0.701058,0.741153,0.0564972,0.12583,0.911765,0.2411,0.941523,0.486723,0.6452,N/A,N/A,N/A,0.179505,N/A
Oregon-2016,1,1.09091,8.63333,0.520905,0.31324,0.725322,0.713228,0.100698,0.104144,1.19512,0.25514,0.969438,0.490687,0.8,N/A,N/A,N/A,0.161129,N/A
St Josephs-2016,8,1.06479,7.70968,0.505615,0.260654,0.716157,0.757009,0.0554393,0.0705988,1.52104,0.218499,0.957998,0.475418,0.7742,N/A,N/A,N/A,0.13807,N/A
Cincinnati-2016,9,1.06062,10.871,0.492675,0.358325,0.702128,0.718121,0.0996038,0.116692,1.41349,0.225352,0.901408,0.450764,0.7097,N/A,N/A,N/A,0.161101,N/A
Baylor-2016,5,1.11152,6.8,0.520449,0.401288,0.728614,0.734533,0.0729746,0.113519,1.38482,0.281624,1.01298,0.513915,0.6667,N/A,N/A,N/A,0.184529,N/A
Yale-2016,12,1.07927,10.963,0.524802,0.381242,0.666667,0.789655,0.082544,0.081039,1.11507,0.260828,0.92041,0.462788,0.7778,N/A,N/A,N/A,0.195889,N/A
Duke-2016,4,1.15829,9.84375,0.540789,0.315134,0.721354,0.674528,0.0674723,0.0892357,1.375,0.23219,1.01844,0.492447,0.7188,N/A,N/A,N/A,0.138515,N/A
NC-Wilmgton-2016,13,1.07013,6.36667,0.511989,0.297059,0.703647,0.722057,0.0771129,0.0945848,1.15743,0.326706,0.982859,0.471314,0.7667,N/A,N/A,N/A,0.156727,N/A
Texas-2016,6,1.08171,10.2903,0.519813,0.337011,0.745902,0.7299,0.0779817,0.100795,1.46467,0.257485,0.93556,0.474197,0.7742,N/A,N/A,N/A,0.151677,N/A
N Iowa-2016,11,1.0398,4.63636,0.532686,0.149413,0.75404,0.74364,0.0479075,0.0890993,1.23734,0.236043,0.96843,0.486233,0.6364,N/A,N/A,N/A,0.14741,N/A
Texas A&amp;M-2016,3,1.08171,10.2903,0.519813,0.337011,0.672365,0.726306,0.0630011,0.100795,1.46467,0.257485,0.93556,0.47795,0.7742,N/A,N/A,N/A,0.168602,N/A
WI-Grn Bay-2016,14,1.04553,2.69697,0.498607,0.298302,0.657143,0.708296,0.0730769,0.116508,1.15617,0.249008,1.01164,0.512019,0.6364,N/A,N/A,N/A,0.151156,N/A
Oregon St-2016,7,1.02769,1.75862,0.498507,0.270613,0.680645,0.694805,0.0590406,0.104144,1.19512,0.285906,1.00263,0.493235,0.6207,N/A,N/A,N/A,0.161129,N/A
VCU-2016,10,1.07154,10.0968,0.512252,0.319007,0.68438,0.733945,0.0684366,0.126882,1.24518,0.272594,0.931213,0.487611,0.7097,N/A,N/A,N/A,0.162749,N/A
Oklahoma-2016,2,1.09662,10.6,0.545779,0.295031,0.729358,0.728339,0.0821485,0.0935313,1.17368,0.230891,0.952935,0.461559,0.8,N/A,N/A,N/A,0.1717,N/A
CS Bakersfld-2016,15,1.01948,7.53846,0.490492,0.338407,0.656794,0.736964,0.0971631,0.106683,1.19325,0.303721,0.912796,0.451773,0.6923,N/A,N/A,N/A,0.177443,N/A
N Carolina-2016,1,1.13552,12.2581,0.518114,0.39528,0.735878,0.735401,0.0724175,0.0936696,1.65294,0.25008,0.967624,0.478168,0.8065,N/A,N/A,N/A,0.150225,N/A
USC-2016,8,1.06881,6.53125,0.521081,0.302347,0.679012,0.698003,0.0837696,0.0823426,1.20802,0.232206,0.98276,0.467634,0.6563,N/A,N/A,N/A,0.164274,N/A
Providence-2016,9,1.01434,4.32258,0.474826,0.292637,0.732591,0.728,0.0597501,0.0944187,1.36264,0.230752,0.955217,0.486692,0.7097,N/A,N/A,N/A,0.1606,N/A
Indiana-2016,5,1.17151,13.9032,0.588625,0.363436,0.72,0.761165,0.0665557,0.0986915,1.19139,0.258151,0.960547,0.471998,0.8065,N/A,N/A,N/A,0.181269,N/A
Chattanooga-2016,12,1.07755,7.6875,0.517677,0.312821,0.73262,0.735323,0.0851541,0.105819,1.14615,0.251264,0.96678,0.498039,0.8438,N/A,N/A,N/A,0.175614,N/A
Kentucky-2016,4,1.11809,11.0968,0.560319,0.367076,0.734604,0.739003,0.0998317,0.091044,1.2792,0.251565,0.961034,0.443915,0.7419,N/A,N/A,N/A,0.160248,N/A
Stony Brook-2016,13,1.08943,10.4138,0.532494,0.340308,0.667276,0.768509,0.0790585,0.0848002,1.37647,0.23345,0.938788,0.47073,0.7931,N/A,N/A,N/A,0.1696,N/A
Notre Dame-2016,6,1.14245,6.33333,0.539504,0.308534,0.737303,0.718397,0.0675676,0.0842383,1.48175,0.227792,1.04775,0.495777,0.6667,N/A,N/A,N/A,0.136576,N/A
W Virginia-2016,3,1.09652,13.4194,0.5,0.417493,0.668182,0.750269,0.0521452,0.135565,1.08235,0.320912,0.911621,0.483168,0.7742,N/A,N/A,N/A,0.188903,N/A
Ste F Austin-2016,14,1.11624,14.2308,0.558511,0.324147,0.73374,0.727989,0.0672714,0.117585,1.42388,0.299158,0.913883,0.497355,0.8077,N/A,N/A,N/A,0.183214,N/A
Wisconsin-2016,7,1.04811,4.83871,0.49469,0.31524,0.706325,0.732258,0.0609903,0.088401,1.07101,0.255435,0.974853,0.484601,0.6452,N/A,N/A,N/A,0.16508,N/A
Pittsburgh-2016,10,1.10665,7.86667,0.514024,0.355603,0.759055,0.751033,0.0618312,0.0728699,1.45845,0.254073,0.992003,0.5,0.6667,N/A,N/A,N/A,0.169544,N/A
Xavier-2016,2,1.09165,10.5333,0.51649,0.321757,0.737643,0.76,0.051831,0.0974848,1.28609,0.268645,0.949691,0.478873,0.8667,N/A,N/A,N/A,0.17116,N/A
Weber State-2016,15,1.0571,6.28571,0.54251,0.26062,0.674648,0.767396,0.0560191,0.0663539,0.930851,0.255285,0.967956,0.470799,0.7143,N/A,N/A,N/A,0.190451,N/A
Virginia-2016,1,1.12937,13.4194,0.545599,0.417493,0.760536,0.7529,0.0596515,0.135565,1.5461,0.265296,0.911621,0.482239,0.8,N/A,N/A,N/A,0.150228,N/A
Hampton-2016,16,0.981981,-0.678571,0.464429,0.329423,0.639777,0.735789,0.0629782,0.0713223,0.884021,0.273481,0.990955,0.482048,0.6429,N/A,N/A,N/A,0.183265,N/A
Texas Tech-2016,8,1.04675,2.54839,0.499412,0.296216,0.745902,0.705473,0.073157,0.0848965,1.09783,0.267284,1.00989,0.493247,0.6129,N/A,N/A,N/A,0.171659,N/A
Butler-2016,9,1.11557,10.2,0.527132,0.303323,0.729508,0.756438,0.0594059,0.0947184,1.40909,0.275461,0.975554,0.488934,0.7,N/A,N/A,N/A,0.140934,N/A
Purdue-2016,5,1.11063,13,0.535083,0.337968,0.741486,0.799631,0.0788337,0.0611396,1.45722,0.248236,0.925368,0.442765,0.7742,N/A,N/A,N/A,0.171926,N/A
AR Lit Rock-2016,12,1.06045,9.68966,0.520075,0.264129,0.74,0.733773,0.0608696,0.0935997,1.25253,0.282891,0.913512,0.448495,0.8621,N/A,N/A,N/A,0.155302,N/A
Iowa State-2016,4,1.11324,7.19355,0.568795,0.257113,0.70825,0.707471,0.0651093,0.0831756,1.46176,0.208377,1.01562,0.495775,0.6774,N/A,N/A,N/A,0.154531,N/A
Iona-2016,13,1.07317,5.9375,0.538264,0.283286,0.71248,0.711712,0.0684292,0.101966,1.32108,0.262077,0.993111,0.484966,0.6875,N/A,N/A,N/A,0.171909,N/A
Seton Hall-2016,6,1.02979,7.3,0.49633,0.345776,0.669958,0.727101,0.0788732,0.0986897,1.01746,0.25687,0.92879,0.453521,0.7333,N/A,N/A,N/A,0.184928,N/A
Gonzaga-2016,11,1.1349,12.75,0.553117,0.298301,0.759819,0.757867,0.0495356,0.0709311,1.23056,0.251158,0.952885,0.45098,0.7813,N/A,N/A,N/A,0.160599,N/A
Utah-2016,3,1.09998,8.86667,0.55006,0.289624,0.730129,0.746109,0.0718563,0.0786289,1.31445,0.224767,0.973037,0.469243,0.7667,N/A,N/A,N/A,0.168456,N/A
Fresno St-2016,14,1.02321,2.93103,0.482396,0.284593,0.689552,0.734523,0.0667927,0.11269,1.24437,0.310134,0.98296,0.491493,0.6897,N/A,N/A,N/A,0.147255,N/A
Dayton-2016,7,1.0366,7.46667,0.522289,0.268215,0.669578,0.780676,0.0759346,0.0817378,1.13731,0.270254,0.930771,0.471086,0.8,N/A,N/A,N/A,0.182374,N/A
Syracuse-2016,10,1.03762,4.5,0.505017,0.309547,0.682889,0.665392,0.0697928,0.119601,1.15584,0.244743,0.971121,0.475191,0.5938,N/A,N/A,N/A,0.177785,N/A
Michigan St-2016,2,1.16046,16.871,0.564865,0.364879,0.721053,0.795475,0.0898502,0.0640319,1.76694,0.277008,0.917791,0.426789,0.8387,N/A,N/A,N/A,0.171216,N/A
Middle Tenn-2016,15,1.0192,3.5,0.514715,0.27167,0.59246,0.773626,0.0630449,0.0882733,1.13846,0.295766,0.969485,0.48994,0.6786,N/A,N/A,N/A,0.164878,N/A
Villanova-2017,1,1.16737,15.3125,0.582709,0.291018,0.799347,0.754032,0.0533333,0.106885,1.31073,0.21377,0.939657,0.481944,0.9063,N/A,N/A,N/A,0.16451,N/A
Mt St Marys-2017,16,0.972048,-0.264706,0.509343,0.210826,0.674797,0.676004,0.0706493,0.0882919,0.847875,0.256088,0.975814,0.495844,0.5588,N/A,N/A,N/A,0.187045,N/A
Wisconsin-2017,8,1.07467,10.8065,0.516102,0.338369,0.643813,0.77521,0.0681004,0.103444,1.23684,0.239454,0.914234,0.469833,0.7419,N/A,N/A,N/A,0.163786,N/A
VA Tech-2017,9,1.106,4.84375,0.570011,0.212089,0.734266,0.714421,0.0452006,0.0558233,1.24485,0.228963,1.0384,0.508634,0.6875,N/A,N/A,N/A,0.169214,N/A
Virginia-2017,5,1.11041,16.7812,0.529412,0.374094,0.708145,0.785714,0.0877817,0.143077,1.49508,0.259556,0.886409,0.457523,0.7813,N/A,N/A,N/A,0.152239,N/A
NC-Wilmgton-2017,12,1.15426,9.03125,0.55198,0.308481,0.689103,0.739958,0.0599548,0.0893903,1.59744,0.275982,1.02886,0.531391,0.8438,N/A,N/A,N/A,0.135821,N/A
Florida-2017,4,1.11978,12.4194,0.538734,0.335953,0.755789,0.737705,0.088439,0.105017,1.27688,0.251437,0.911916,0.454749,0.7813,N/A,N/A,N/A,0.157311,N/A
E Tenn St-2017,13,1.07636,10.1875,0.561099,0.277955,0.697823,0.753333,0.087346,0.116215,0.993724,0.275113,0.938596,0.484882,0.7813,N/A,N/A,N/A,0.202003,N/A
S Methodist-2017,6,1.14197,15.1613,0.543278,0.371865,0.693053,0.762977,0.0621701,0.0908833,1.53293,0.221281,0.909821,0.457185,0.871,N/A,N/A,N/A,0.164973,N/A
USC-2017,11,1.08395,5.51515,0.519221,0.292523,0.73913,0.707273,0.0863067,0.0997553,1.37602,0.21871,1.00799,0.497107,0.7273,N/A,N/A,N/A,0.153181,N/A
Baylor-2017,3,1.07737,8.58065,0.526577,0.38427,0.711604,0.723858,0.0863061,0.0771629,1.15108,0.265945,0.948279,0.452244,0.7742,N/A,N/A,N/A,0.202371,N/A
N Mex State-2017,14,1.09139,9.03571,0.524149,0.357609,0.711965,0.742917,0.05919,0.0657342,1.10992,0.262937,0.964436,0.478505,0.8214,N/A,N/A,N/A,0.187167,N/A
S Carolina-2017,7,0.989965,7.53333,0.468838,0.324324,0.696328,0.698073,0.0704762,0.109386,0.936118,0.287882,0.886529,0.448254,0.7,N/A,N/A,N/A,0.186276,N/A
Marquette-2017,10,1.13916,7.51613,0.576063,0.249191,0.779334,0.718437,0.0621187,0.101536,1.35714,0.2672,1.0354,0.519412,0.6129,N/A,N/A,N/A,0.168336,N/A
Duke-2017,2,1.13194,11,0.543828,0.305769,0.753036,0.738031,0.0722706,0.083137,1.16935,0.254954,0.97718,0.477191,0.7576,N/A,N/A,N/A,0.1586,N/A
Troy-2017,15,1.06517,2.77419,0.518018,0.287298,0.723164,0.721457,0.0593407,0.0810652,0.982005,0.251347,1.02622,0.501648,0.5484,N/A,N/A,N/A,0.17617,N/A
Gonzaga-2017,1,1.16634,23.4242,0.580403,0.279915,0.737838,0.768985,0.0729529,0.0986225,1.42204,0.22608,0.843306,0.415385,0.9697,N/A,N/A,N/A,0.155456,N/A
S Dakota St-2017,16,1.07783,-1.0625,0.537704,0.256122,0.770083,0.738722,0.0367722,0.0712148,1.01707,0.238548,1.09269,0.540092,0.5,N/A,N/A,N/A,0.179129,N/A
Northwestern-2017,8,1.04481,7.03125,0.496802,0.27668,0.753043,0.718363,0.0926234,0.0732322,1.50453,0.280193,0.942466,0.454798,0.6875,N/A,N/A,N/A,0.150558,N/A
Vanderbilt-2017,9,1.04736,3.4375,0.527473,0.236952,0.771144,0.73913,0.0650759,0.060856,1.06345,0.245712,0.997032,0.480748,0.5625,N/A,N/A,N/A,0.18028,N/A
Notre Dame-2017,5,1.12397,9.40625,0.541426,0.250252,0.804745,0.706049,0.0652975,0.103158,1.67752,0.213044,0.988972,0.482886,0.75,N/A,N/A,N/A,0.137694,N/A
Princeton-2017,12,1.0683,8.69231,0.538173,0.222083,0.733146,0.778947,0.0615616,0.103346,1.36398,0.246754,0.937085,0.491742,0.7692,N/A,N/A,N/A,0.151536,N/A
W Virginia-2017,4,1.11041,16.7812,0.520864,0.374094,0.68268,0.696482,0.0877817,0.143077,1.37879,0.275308,0.886409,0.484579,0.7813,N/A,N/A,N/A,0.165185,N/A
Bucknell-2017,13,1.06218,8.79412,0.553891,0.258317,0.678925,0.750896,0.0666325,0.100105,1.102,0.258468,0.939511,0.479498,0.7647,N/A,N/A,N/A,0.18503,N/A
Maryland-2017,6,1.07646,5.43333,0.535124,0.277302,0.740741,0.73176,0.079661,0.0912582,1.22222,0.263741,0.976195,0.467232,0.7667,N/A,N/A,N/A,0.154804,N/A
Xavier-2017,11,1.06123,3.45455,0.514682,0.335603,0.686701,0.770349,0.0469256,0.0865344,1.16076,0.267783,1.01215,0.514024,0.6364,N/A,N/A,N/A,0.18211,N/A
Florida St-2017,3,1.11978,11.6562,0.538734,0.335953,0.693333,0.714679,0.088439,0.101068,1.27688,0.263876,0.962047,0.470698,0.7813,N/A,N/A,N/A,0.157311,N/A
Fla Gulf Cst-2017,14,1.09407,6.06667,0.541116,0.335601,0.695431,0.727455,0.0584153,0.0749104,1.13208,0.270536,1.00723,0.491035,0.7667,N/A,N/A,N/A,0.177018,N/A
St Marys-2017,7,1.16114,15.5,0.578916,0.317591,0.747788,0.805697,0.0706493,0.0882919,1.5905,0.237872,0.91117,0.451969,0.875,N/A,N/A,N/A,0.169836,N/A
VCU-2017,10,1.04187,8.6129,0.516156,0.28719,0.711009,0.746734,0.0753709,0.106974,1.19849,0.290357,0.92186,0.470326,0.7742,N/A,N/A,N/A,0.178888,N/A
Arizona-2017,2,1.10421,11.0625,0.532258,0.306843,0.763713,0.761054,0.0568928,0.0810851,1.25,0.226689,0.942956,0.472101,0.875,N/A,N/A,N/A,0.140254,N/A
North Dakota-2017,15,1.04513,4.38462,0.535668,0.254258,0.738574,0.741481,0.0495704,0.101901,1.05435,0.284708,0.98675,0.505618,0.6538,N/A,N/A,N/A,0.18844,N/A
Kansas-2017,1,1.12316,10.3438,0.558672,0.33557,0.69209,0.71529,0.0762195,0.115096,1.24344,0.245254,0.97022,0.478913,0.875,N/A,N/A,N/A,0.177788,N/A
UC Davis-2017,16,0.968916,0.366667,0.493409,0.259459,0.66136,0.733264,0.0579286,0.0773659,0.903981,0.276307,0.96385,0.491223,0.6,N/A,N/A,N/A,0.196638,N/A
Miami (FL)-2017,8,1.03586,5.6875,0.511728,0.312632,0.718333,0.756294,0.0702948,0.095187,0.936118,0.231435,0.950937,0.471655,0.6563,N/A,N/A,N/A,0.189907,N/A
Michigan St-2017,9,1.03267,3.625,0.544343,0.281675,0.662185,0.75,0.0833333,0.0639549,1.20879,0.28981,0.980791,0.46371,0.5938,N/A,N/A,N/A,0.203493,N/A
Iowa State-2017,5,1.09782,8.58065,0.543156,0.24,0.7,0.69287,0.0569358,0.10781,1.57595,0.216935,0.981248,0.488354,0.6774,N/A,N/A,N/A,0.138488,N/A
Nevada-2017,12,1.10215,9,0.52673,0.294727,0.70399,0.754902,0.0707019,0.0732755,1.47324,0.231033,0.978012,0.478891,0.8125,N/A,N/A,N/A,0.153016,N/A
Purdue-2017,4,1.11469,13.5161,0.557959,0.292629,0.769968,0.776415,0.0410095,0.0706177,1.39702,0.216769,0.927416,0.466877,0.8065,N/A,N/A,N/A,0.18012,N/A
Vermont-2017,13,1.10732,10.7812,0.55884,0.290788,0.698333,0.751825,0.0789926,0.0851781,1.17906,0.241026,0.945851,0.484259,0.8438,N/A,N/A,N/A,0.169888,N/A
Creighton-2017,6,1.10892,9.87097,0.580765,0.220339,0.683919,0.723502,0.0484721,0.0859021,1.40838,0.222564,0.97616,0.496575,0.7419,N/A,N/A,N/A,0.16573,N/A
Rhode Island-2017,11,1.04926,7.93333,0.500573,0.328629,0.656388,0.745243,0.117276,0.0952136,1.17941,0.303344,0.93539,0.453026,0.7,N/A,N/A,N/A,0.162677,N/A
Oregon-2017,3,1.11208,14,0.560211,0.307777,0.698517,0.729207,0.112139,0.0924077,1.40701,0.227605,0.914517,0.45509,0.871,N/A,N/A,N/A,0.168883,N/A
Iona-2017,14,1.07993,4.11765,0.534194,0.251545,0.769939,0.697597,0.0476415,0.0927571,1.29197,0.257351,1.02467,0.495991,0.6471,N/A,N/A,N/A,0.162226,N/A
Michigan-2017,7,1.14503,9.3125,0.56856,0.317814,0.772296,0.760684,0.0833333,0.122312,1.47176,0.231499,0.980791,0.46371,0.6563,N/A,N/A,N/A,0.144268,N/A
Oklahoma St-2017,10,1.14137,7.22581,0.53776,0.355224,0.786501,0.704969,0.0533869,0.103919,1.10437,0.298333,1.04438,0.527555,0.6129,N/A,N/A,N/A,0.178394,N/A
Louisville-2017,2,1.0946,11.6875,0.513776,0.355778,0.684751,0.738335,0.0982691,0.095298,1.21849,0.274423,0.929596,0.450865,0.75,N/A,N/A,N/A,0.157506,N/A
Jksnville St-2017,15,1.03401,0.875,0.523949,0.305286,0.716753,0.734574,0.0663265,0.0678732,1.02079,0.272429,1.02091,0.492914,0.5625,N/A,N/A,N/A,0.202683,N/A
N Carolina-2017,1,1.14043,14.1562,0.52599,0.408622,0.704708,0.766636,0.0545932,0.0925017,1.51309,0.237379,0.949092,0.482415,0.8125,N/A,N/A,N/A,0.16135,N/A
TX Southern-2017,16,1.0528,2.5,0.484409,0.312264,0.738239,0.669574,0.0525494,0.0946389,1.04457,0.242921,1.01791,0.496618,0.6563,N/A,N/A,N/A,0.156569,N/A
Arkansas-2017,8,1.10111,6.41935,0.52015,0.309816,0.75876,0.75282,0.0782184,0.101343,1.22039,0.284641,0.979341,0.485606,0.7419,N/A,N/A,N/A,0.159945,N/A
Seton Hall-2017,9,1.03346,3.29032,0.50356,0.339925,0.645804,0.771144,0.0436261,0.0964507,0.92381,0.260507,0.987493,0.490652,0.6774,N/A,N/A,N/A,0.189296,N/A
Minnesota-2017,5,1.00907,6.64516,0.486877,0.268362,0.703209,0.740741,0.110548,0.0783491,1.29041,0.224715,0.920386,0.446501,0.7419,N/A,N/A,N/A,0.157129,N/A
Middle Tenn-2017,12,1.0968,10.4194,0.543662,0.288398,0.69685,0.77453,0.0556946,0.101324,1.4441,0.271318,0.941691,0.476533,0.871,N/A,N/A,N/A,0.154627,N/A
Butler-2017,4,1.10924,7.90323,0.54569,0.262387,0.739683,0.74482,0.0523781,0.0905216,1.29841,0.274848,0.994331,0.506622,0.7419,N/A,N/A,N/A,0.147743,N/A
Winthrop-2017,13,1.06419,8.1,0.536995,0.25078,0.719298,0.731638,0.0873147,0.0823077,0.982188,0.24916,0.955486,0.464305,0.8,N/A,N/A,N/A,0.175799,N/A
Cincinnati-2017,6,1.09707,14.5161,0.523023,0.346272,0.66899,0.74187,0.0951262,0.112313,1.58204,0.229365,0.883813,0.441574,0.871,N/A,N/A,N/A,0.153068,N/A
Kansas St-2017,11,1.04171,4.96875,0.52621,0.2827,0.69209,0.694747,0.0674221,0.115096,1.15,0.256268,0.97022,0.494334,0.625,N/A,N/A,N/A,0.188829,N/A
UCLA-2017,3,1.1925,15.8438,0.59976,0.281662,0.738182,0.740891,0.0814885,0.0816331,1.88828,0.212902,0.984519,0.480923,0.9063,N/A,N/A,N/A,0.150549,N/A
Kent State-2017,14,1.03459,3.0625,0.478729,0.379004,0.717456,0.718165,0.0610526,0.0855452,0.931442,0.264258,0.993087,0.495,0.5938,N/A,N/A,N/A,0.179137,N/A
Dayton-2017,7,1.06688,9.72414,0.542929,0.232877,0.693935,0.758547,0.0700124,0.105627,1.29915,0.265755,0.930866,0.474597,0.7931,N/A,N/A,N/A,0.169292,N/A
Wichita St-2017,10,1.13895,19.303,0.546063,0.319608,0.733586,0.801818,0.0680087,0.0939645,1.47684,0.262089,0.870541,0.439336,0.8788,N/A,N/A,N/A,0.154641,N/A
Kentucky-2017,2,1.12394,14.6774,0.534388,0.329302,0.711697,0.758491,0.0885003,0.0791815,1.34501,0.215963,0.933828,0.477213,0.8387,N/A,N/A,N/A,0.155011,N/A
N Kentucky-2017,15,1.04614,3.03125,0.528704,0.294527,0.676428,0.751916,0.0436153,0.0781548,1.00468,0.248,1.00379,0.497635,0.6875,N/A,N/A,N/A,0.186436,N/A
Virginia-2018,1,1.10367,14.3438,0.529919,0.343669,0.762332,0.763407,0.0996564,0.112167,1.56989,0.22515,0.85386,0.434309,0.9375,N/A,N/A,N/A,0.140216,N/A
Maryland BC-2018,16,1.02606,1.46667,0.521925,0.236763,0.652336,0.716371,0.0442633,0.104393,1.2514,0.231827,1.00537,0.520384,0.6667,N/A,N/A,N/A,0.168345,N/A
Creighton-2018,8,1.12451,8.83871,0.580147,0.201258,0.749035,0.76895,0.0383838,0.0734409,1.57102,0.20477,1.00614,0.5,0.6452,N/A,N/A,N/A,0.152066,N/A
Kansas St-2018,9,1.06073,4.48485,0.535379,0.242872,0.741776,0.698,0.0557432,0.113713,1.24802,0.269625,0.994992,0.494932,0.6667,N/A,N/A,N/A,0.168349,N/A
Kentucky-2018,5,1.09609,9.48276,0.548814,0.348768,0.738095,0.755897,0.0798969,0.099328,1.29972,0.206062,0.939684,0.470103,0.7188,N/A,N/A,N/A,0.165111,N/A
Davidson-2018,12,1.14423,9.03333,0.576766,0.21729,0.793269,0.790997,0.0354781,0.0729411,1.75433,0.224778,1.00976,0.513229,0.6333,N/A,N/A,N/A,0.143401,N/A
Arizona-2018,4,1.13824,9.57576,0.566153,0.318825,0.759777,0.775735,0.0792336,0.0878596,1.31832,0.24552,1.00378,0.493268,0.7879,N/A,N/A,N/A,0.143418,N/A
Buffalo-2018,13,1.10796,8.125,0.54935,0.302026,0.691456,0.738404,0.0708376,0.0798676,1.36341,0.277092,1.00201,0.486298,0.75,N/A,N/A,N/A,0.162588,N/A
Miami (FL)-2018,6,1.05678,6.12903,0.530295,0.266254,0.662921,0.740404,0.068869,0.093313,1.17664,0.232133,0.969443,0.487962,0.7097,N/A,N/A,N/A,0.161344,N/A
Loyola-Chi-2018,11,1.07133,9.65625,0.577906,0.199275,0.724771,0.754864,0.0430839,0.099474,1.24495,0.209222,0.927023,0.472506,0.8438,N/A,N/A,N/A,0.184938,N/A
Tennessee-2018,3,1.05422,7.90323,0.504479,0.311741,0.751914,0.719,0.0810969,0.0910319,1.2846,0.276774,0.941582,0.464702,0.7742,N/A,N/A,N/A,0.176087,N/A
Wright State-2018,14,0.996621,5.15625,0.490223,0.272023,0.719457,0.769971,0.0406685,0.0921503,1.01196,0.224043,0.92456,0.48273,0.7188,N/A,N/A,N/A,0.182554,N/A
Nevada-2018,7,1.14047,10.2059,0.548638,0.262626,0.746719,0.724079,0.0673776,0.0859894,1.65385,0.236572,1.00038,0.491517,0.7941,N/A,N/A,N/A,0.136453,N/A
Texas-2018,10,1.06685,10.5455,0.526627,0.330215,0.700935,0.753074,0.0948059,0.105267,1.14055,0.227918,0.917328,0.464448,0.7273,N/A,N/A,N/A,0.167397,N/A
Cincinnati-2018,2,1.0955,18.0625,0.518211,0.374122,0.690616,0.747801,0.101656,0.107911,1.38606,0.229481,0.832323,0.429183,0.875,N/A,N/A,N/A,0.169834,N/A
Georgia St-2018,15,1.06026,6.46667,0.540058,0.236111,0.672897,0.694306,0.0818399,0.101564,1.13196,0.259132,0.968184,0.476703,0.6667,N/A,N/A,N/A,0.161839,N/A
Xavier-2018,1,1.1375,9.78788,0.557158,0.279234,0.790013,0.784468,0.0468147,0.0789423,1.33902,0.228237,1.00539,0.500241,0.8485,N/A,N/A,N/A,0.167701,N/A
TX Southern-2018,16,1.03114,-2.60606,0.503856,0.257326,0.714628,0.699563,0.0607345,0.0742295,0.961259,0.233984,1.06584,0.517891,0.4242,N/A,N/A,N/A,0.166613,N/A
Missouri-2018,8,1.06793,5.19355,0.544632,0.322767,0.745656,0.765714,0.0698808,0.0784744,1.1,0.25492,0.982002,0.466143,0.6129,N/A,N/A,N/A,0.170795,N/A
Florida St-2018,9,1.08741,7.29032,0.538703,0.319024,0.684515,0.721327,0.0832033,0.089223,1.1737,0.24279,0.990461,0.48908,0.6452,N/A,N/A,N/A,0.17287,N/A
